Attachments,Number,Ticket Type,Creation,WorkOn,Excavator,County,City,Address,Street,Intersection,ExcavatorPhone,TakenBy,Work Done For,Nature of Work,Duration
0,2280597114,Normal,2022-11-01T03:45:26-05:00,2022-11-03T03:45:00-05:00,City of Silverton,BRISCOE,SILVERTON,1203,pulitzer st,13th ST,8068232125,cityofsilverton@midplains.coop,City of Silverton,New Construction-Lot Prep,2hr
0,2280490677,Normal,2022-10-31T10:45:50-05:00,2022-11-07T01:00:00-06:00,Aep Texas,BRISCOE,QUITAQUE,,County Road 38,TX 86,9409373192,tdsession@aep.com,AEP Texas,Replace (2) Poles,01 Day
0,2280490588,Normal,2022-10-31T10:42:23-05:00,2022-11-02T10:45:00-05:00,TXDOT,BRISCOE,SILVERTON,,SH 256,SH 86,8064456569,Randy.pointer@txdot.gov,TxDOT ,Sign Installation ,2 weeks
0,2280490356,Normal,2022-10-31T10:34:38-05:00,2022-11-07T01:00:00-06:00,Aep Texas,BRISCOE,QUITAQUE,,County Road 38,TX 86,9409373192,tdsession@aep.com,AEP Texas,Replace-Pole,01 Day
0,2280489335,Normal,2022-10-31T09:58:20-05:00,2022-11-07T01:00:00-06:00,Aep Texas,BRISCOE,QUITAQUE,,County Road 28,TX 86,9409373192,tdsession@aep.com,AEP Texas,Replace-Pole,01 Day
0,2280488927,Normal,2022-10-31T09:45:17-05:00,2022-11-07T01:00:00-06:00,Aep Texas,BRISCOE,QUITAQUE,209,Cypress St,Cottonwood St,9409373192,tdsession@aep.com,AEP Texas,Replace-Pole,01 Day
0,2280162534,Normal,2022-10-28T04:13:20-05:00,2022-11-01T04:15:00-05:00,Southwestern Public Service Co,BRISCOE,SILVERTON,,HWY 207,Commerce St,8067166022,jordan.p.garcia@xcelenergy.com,Xcel Energy,Bore-Auger-Holes,3
0,2279932061,Normal,2022-10-26T05:08:53-05:00,2022-10-28T05:15:00-05:00,Michelle Francis,BRISCOE,SILVERTON,700,LORETTA STREET,8th and Loretta,8068232476,Texas811,Self,Building a fence,1 week
0,2279705101,Normal,2022-10-24T10:27:39-05:00,2022-10-31T02:00:00-05:00,Aep Texas,BRISCOE,QUITAQUE,,TX 86,County Road 25,9409373192,tdsession@aep.com,AEP Texas,Replace (3) Poles,01 Day
0,2279703131,Normal,2022-10-24T09:15:15-05:00,2022-10-31T02:00:00-05:00,Aep Texas,BRISCOE,QUITAQUE,,County Road 38,County Road FF,9409373192,tdsession@aep.com,AEP Texas,Replace (2) Poles,01 Day
0,2279702554,Normal,2022-10-24T08:53:21-05:00,2022-10-31T02:00:00-05:00,Aep Texas,BRISCOE,QUITAQUE,,Wilson St,S 3rd St,9409373192,tdsession@aep.com,AEP Texas,Replace-Pole,01 Day
0,2279481926,Normal,2022-10-21T08:24:44-05:00,2022-10-25T08:30:00-05:00,TXDOT,BRISCOE,SILVERTON,,FM 284,County Road H,8064456569,Randy.pointer@txdot.gov,TxDOT ,Sign relocation,2 weeks
0,2279480425,Normal,2022-10-21T07:03:42-05:00,2022-10-25T07:00:00-05:00,BRISCOE COUNTY,BRISCOE,QUITAQUE,,CR 24,HYW 86,8062690260,jlw4cars@caprock-spur.com,Pct 2,Install-Culvert,One Month
0,2279477909,Normal,2022-10-21T05:29:05-05:00,2022-10-25T05:30:00-05:00,4-G SERVICES,BRISCOE,SILVERTON,,FM 145,FM 378,8063887134,Texas811,NATHAN WHEELER,Fence-Install,3 WEEKS
0,2279475330,Normal,2022-10-21T03:57:44-05:00,2022-10-25T04:00:00-05:00,Aep Texas,BRISCOE,QUITAQUE,,N 3rd St,Tunnell St,9409373192,tdsession@aep.com,AEP Texas,01 Day,01 Day
0,2279366470,Update,2022-10-20T08:55:47-05:00,2022-10-24T09:00:46-05:00,TX DOT,BRISCOE,SILVERTON,,FM 378,CR C,8068232386,jeff.smith@txdot.gov,TX DOT,CLEANING OUT DITCH,3 DAYS
0,2279356878,Normal,2022-10-20T03:16:19-05:00,2022-10-24T03:15:00-05:00,Aep Texas,BRISCOE,QUITAQUE,,FM 599,Annetha,9409373192,tdsession@aep.com,AEP Texas,Install (1) Pole,01 Day
0,2279239538,Normal,2022-10-19T03:44:08-05:00,2022-10-21T03:45:00-05:00,Swisher Electric Cooperative,BRISCOE,SILVERTON,,HWY 284,CR F,8069953567,tvargas@swisherec.org,SWISHER ELECTRIC,Setting-Poles,1 DAY
0,2279131685,Normal,2022-10-18T09:32:13-05:00,2022-10-24T02:00:00-05:00,Aep Texas,BRISCOE,QUITAQUE,,Geisler St,Jago St,9409373192,tdsession@aep.com,AEP Texas,Replace Pole,01 Day
0,2279131422,Cancellation,2022-10-18T09:22:31-05:00,2022-10-18T09:30:31-05:00,Aep Texas,BRISCOE,QUITAQUE,,Geisler St,Jago St,9409373192,tdsession@aep.com,AEP Texas,Replace Pole,01 Day
0,2279127918,Normal,2022-10-18T06:44:36-05:00,2022-10-20T06:45:00-05:00,Jim Saul,BRISCOE,QUITAQUE,201,W MAIN ST,FM 1065,8064551105,Texas811,Jim Saul,DIGGING A TRASHPIT,1 HOUR
0,2279126422,Normal,2022-10-18T05:58:16-05:00,2022-10-24T02:00:00-05:00,Aep Texas,BRISCOE,QUITAQUE,,FM 1065,County Road KK,9409373192,tdsession@aep.com,AEP Texas,Replace Pole,01 Day
0,2279126282,Normal,2022-10-18T05:53:53-05:00,2022-10-24T02:00:00-05:00,Aep Texas,BRISCOE,QUITAQUE,,Geisler St,Jago St,9409373192,tdsession@aep.com,AEP Texas,Replace Pole,01 Day
0,2279125775,Normal,2022-10-18T05:36:28-05:00,2022-10-24T02:00:00-05:00,Aep Texas,BRISCOE,QUITAQUE,,TX Hwy 86,County Road 33,9409373192,tdsession@aep.com,AEP Texas,Replace Pole,01 Day
0,2279125618,Normal,2022-10-18T05:31:41-05:00,2022-10-24T02:00:00-05:00,Aep Texas,BRISCOE,QUITAQUE,,TX Hwy 86,County Road 30,9409373192,tdsession@aep.com,AEP Texas,Replace Pole,01 Day
0,2279125198,Normal,2022-10-18T05:20:23-05:00,2022-10-24T02:00:00-05:00,Aep Texas,BRISCOE,QUITAQUE,,County Road 28,TX Hwy 86,9409373192,tdsession@aep.com,AEP Texas,Replace (2) Poles,01 Day
0,2279124116,Normal,2022-10-18T04:49:15-05:00,2022-10-24T02:00:00-05:00,Aep Texas,BRISCOE,QUITAQUE,,TX Hwy 86,County Road 36,9409373192,tdsession@aep.com,AEP Texas,Replace (2) Poles,01 Day
0,2279121464,Normal,2022-10-18T03:33:17-05:00,2022-10-20T03:45:00-05:00,West Texas Gas,BRISCOE,LAKEVIEW,,CR  F,CR 1,8066760790,Texas811,West Texas Gas ,Natural gas-Pipeline Construction,2 days 
