Attachments,Number,Ticket Type,Creation,WorkOn,Excavator,County,City,Address,Street,Intersection,ExcavatorPhone,TakenBy,Work Done For,Nature of Work,Duration
0,2274318841,Normal,2022-08-31T05:45:17-05:00,2022-09-02T05:45:00-05:00,TXDOT,BRISCOE,SILVERTON,,SH 256,SH 70,8064456569,Randy.pointer@txdot.gov,TxDOT ,Mailbox Installation ,2 weeks
0,2274179152,Normal,2022-08-29T04:19:08-05:00,2022-08-31T04:15:00-05:00,CAPROCK IRRIGATION SYSTEMS,BRISCOE,SILVERTON,,CR 9,FM 145,8069838095,terry_caprock@yahoo.com,Mark Patton,Install water & electric,3 days
0,2273742453,Emergency,2022-08-25T03:05:34-05:00,2022-08-25T03:15:00-05:00,CITY OF QUITAQUE,BRISCOE,QUITAQUE,,first,jago,8064551456,city_of_quitaque@hotmail.com,city of quitaque,Emer Repair-Main Water Line,6 hours
0,2273634546,Normal,2022-08-24T08:48:35-05:00,2022-08-29T08:45:00-05:00,BILL BROOKS,BRISCOE,SILVERTON,10825,HWY 256,CR 21,8068477012,Texas811,BILL BROOKS,Fence-Install,1 MNTH
0,2273518265,Normal,2022-08-23T09:28:14-05:00,2022-08-25T09:30:00-05:00,CHASE STIDHAM,BRISCOE,SILVERTON,506,PULITZER ST,6TH ST,8069839924,Texas811,CHASE STIDHAM,Replace-Gas Service,1 WEEK
0,2272827755,DigUp,2022-08-16T06:20:17-05:00,2022-08-16T06:30:00-05:00,"LIGHTHOUSE ELECTRIC COOP., INC.",BRISCOE,SILVERTON,0,cr 6,cr c,8069832814,Texas811,LIGHTHOUSE,DigUp - Cut Telephone line,14 DAYS
0,2272715051,Normal,2022-08-15T10:16:03-05:00,2022-08-17T10:15:00-05:00,MOLLY BOMAR,BRISCOE,SILVERTON,,CR 23,HWY 256,8063355320,Texas811,MOLLY BOMAR,GRUBBING,30 DAYS
0,2272702995,Normal,2022-08-15T03:43:53-05:00,2022-08-17T03:45:00-05:00,JANICE HILL,BRISCOE,SILVERTON,901,LORETTA ST,9TH ST ,8068232456,Texas811,JANICE HILL,Install-sewer   SERVICE LN,1 DAY
0,2272701601,Normal,2022-08-15T03:07:27-05:00,2022-08-17T03:00:00-05:00,JOSH GORDON,BRISCOE,SILVERTON,794,TX-207,FM 145,8063920043,Texas811,JOSH GORDON,Fence-Install,1 WEEK
0,2272495965,Normal,2022-08-12T11:56:32-05:00,2022-08-16T12:00:00-05:00,KAYSON GEORGE,BRISCOE,SILVERTON,402,MAIN ST,HWY 86,8063418524,Texas811,KAYSON GEORGE,INSTALL WATER LINE,2 HOURS 
