Attachments,Number,Ticket Type,Creation,WorkOn,Excavator,County,City,Address,Street,Intersection,ExcavatorPhone,TakenBy,Work Done For,Nature of Work,Duration
0,2365217497,Update,2023-06-01T08:21:26-05:00,2023-06-05T08:30:26-05:00,Mid-Plains Telephone Coop,BRISCOE,SILVERTON,9427,CR H,FM 378,8066684420,Texas811,Midplains,Bury-Fiber Optic Cable,1 Day
0,2365217185,Normal,2023-06-01T08:09:35-05:00,2023-06-05T08:15:00-05:00,Cornerstone Synergy,BRISCOE,SILVERTON,,TX-86,CR 21,8062790999,Texas811,Oneok,Hydro-excavation,2 Weeks
0,2365192819,Normal,2023-05-31T04:27:23-05:00,2023-06-05T02:00:00-05:00,Aep Texas,BRISCOE,QUITAQUE,,County Road 32,State Highway 86,9409373192,tdsession@aep.com,AEP Texas WR85016815 Pole 2,Replace-Pole,01 Day
0,2365192574,Normal,2023-05-31T04:19:22-05:00,2023-06-05T02:00:00-05:00,Aep Texas,BRISCOE,QUITAQUE,,County Road KK,County Road 33,9409373192,tdsession@aep.com,AEP Texas WR85016815 Pole 1,Replace-Pole,01 Day
0,2365080051,Normal,2023-05-30T08:47:14-05:00,2023-06-01T08:45:00-05:00,JIM MESSER,BRISCOE,QUITAQUE,,1065,HWY 86,8063927745,Texas811,WE THE WOMAN,Fence-Install,1 WK
0,2365079056,Normal,2023-05-30T08:14:51-05:00,2023-06-01T08:15:00-05:00,CODY BARCOAY,BRISCOE,QUITAQUE,309,N GIESLER,JAGO ST ,8064758890,Texas811,TONY SMITH,INSTALL ELECTRIC LINE,8 HOURS
0,2365074669,Normal,2023-05-30T05:55:25-05:00,2023-06-01T06:00:00-05:00,Sand Creek LLC ,BRISCOE,SILVERTON,,State Highway 70,FM 256,8066643578,jeremy@clarendonvet.com,Lee Smith,Grubbing Trees,45 days
0,2365071407,Normal,2023-05-30T04:33:52-05:00,2023-06-01T04:45:00-05:00,Xcel Energy,BRISCOE,SILVERTON,,County Road K,County Road 13,5753095456,logan.s.garner@xcelenergy.com,Xcel Energy,Setting-Poles,8 hours
0,2364421558,Normal,2023-05-24T05:29:59-05:00,2023-05-30T02:00:00-05:00,Aep Texas,BRISCOE,QUITAQUE,,FM 599,County Road II,9409373192,tdsession@aep.com,AEP Texas WR85034785,Replace (3),01 Day
0,2364420774,Normal,2023-05-24T05:06:01-05:00,2023-05-30T02:00:00-05:00,Aep Texas,BRISCOE,QUITAQUE,,FM 599,County Road DD,9409373192,tdsession@aep.com,AEP Texas WR85044567 Pole 2,Replace-Pole,01 Day
0,2364420639,Normal,2023-05-24T05:02:05-05:00,2023-05-30T02:00:00-05:00,Aep Texas,BRISCOE,QUITAQUE,,FM 599,County Road 32,9409373192,tdsession@aep.com,AEP Texas WR85044567 Pole 1,Replace-Pole,01 Day
0,2364312569,Normal,2023-05-23T11:20:45-05:00,2023-05-25T11:15:00-05:00,"DCS, Inc",BRISCOE,SILVERTON,,TURQUOISE DR,LLANO ESTACADO RD,4323524864,Texas811,Mid Plains Rural Coop,Bury-Fiber Optic Cable,2 weeks
0,2364312366,Normal,2023-05-23T11:10:22-05:00,2023-05-25T11:15:00-05:00,"DCS, Inc",BRISCOE,SILVERTON,,TURQUOISE DR,LLANO ESTACADO RD,4323524864,Texas811,Mid Plains Rural Coop,Bury-Fiber Optic Cable,2 weeks
0,2364312294,Normal,2023-05-23T11:07:19-05:00,2023-05-25T11:00:00-05:00,"DCS, Inc",BRISCOE,SILVERTON,,LLano Estacado RD,N Mackenzie Rd,4323524864,rgraves@grandecom.net,Mid Plains Rural Coop,Bury-Fiber Optic Cable,2 weeks
0,2363742587,Normal,2023-05-17T11:44:35-05:00,2023-05-19T11:45:00-05:00,Mid-Plains Telephone Coop,BRISCOE,SILVERTON,9427,CR H,FM 378,8066684420,cnolen@midplains.coop,Midplains,Bury-Fiber Optic Cable,1 Day
