Attachments,Number,Ticket Type,Creation,WorkOn,Excavator,County,City,Address,Street,Intersection,ExcavatorPhone,TakenBy,Work Done For,Nature of Work,Duration
0,2374482935,Normal,2023-09-01T11:59:18-05:00,2023-09-06T12:00:00-05:00,CITY OF QUITAQUE,BRISCOE,QUITAQUE,,hwy 86,fm 1065,8064551456,city_of_quitaque@hotmail.com,city of quitaque,Remove-Water Service,6 hours
0,2374470470,Emergency,2023-09-01T02:46:54-05:00,2023-09-01T02:45:00-05:00,Silverton ,BRISCOE,SILVERTON,700,7th,braidfoot st,8068477022,publicworksdirectorsilverton@yahoo.com,City of Silverton,Emer Repair-Main Water Line,4hr
0,2374360990,Normal,2023-08-31T06:49:55-05:00,2023-09-05T07:00:00-05:00,James Patton,BRISCOE,SILVERTON,942,FM 378,CR I,8068477222,Texas811,Self,install underground electric to barn,2 wks
0,2374245101,Normal,2023-08-30T08:23:47-05:00,2023-09-01T08:30:00-05:00,Cornerstone Synergy,BRISCOE,SILVERTON,,TX 86,CR 21,8062790999,Texas811,ONEOK,INSTALL GAS LINE,4 WEEKS
0,2374243315,Normal,2023-08-30T07:05:07-05:00,2023-09-05T02:00:00-05:00,Aep Texas,BRISCOE,QUITAQUE,,County Road 28,TX Highway 86,9409373192,tdsession@aep.com,AEP Texas WR85653652 Pole 3,Replace-Pole,02 Hours
0,2374243186,Normal,2023-08-30T06:58:20-05:00,2023-09-05T02:00:00-05:00,Aep Texas,BRISCOE,QUITAQUE,,TX Highway 86,County Road 28,9409373192,tdsession@aep.com,AEP Texas WR85653652 Pole 2,Replace-Pole,02 Hours
0,2374242919,Normal,2023-08-30T06:46:33-05:00,2023-09-05T02:00:00-05:00,Aep Texas,BRISCOE,QUITAQUE,,4th St,Main St,9409373192,tdsession@aep.com,AEP Texas WR85653652 Pole 1,Replace-Pole,02 Hours
0,2374242112,Normal,2023-08-30T06:16:00-05:00,2023-09-05T02:00:00-05:00,Aep Texas,BRISCOE,QUITAQUE,,TX Highway 86,County Road 32,9409373192,tdsession@aep.com,AEP Texas WR85711387,Replace (2) Poles,01 Day
0,2374240523,Normal,2023-08-30T05:26:47-05:00,2023-09-05T02:00:00-05:00,Aep Texas,BRISCOE,QUITAQUE,,TX Highway 86,County Road 30,9409373192,tdsession@aep.com,AEP Texas WR85662791,Replace (3) Poles,01 Day
0,2374239356,Normal,2023-08-30T04:51:08-05:00,2023-09-05T02:00:00-05:00,Aep Texas,BRISCOE,QUITAQUE,,Main St,2nd St,9409373192,tdsession@aep.com,AEP Texas WR85583108,Replace (3) Poles,04 Hours
