Attachments,Number,Ticket Type,Creation,WorkOn,Excavator,County,City,Address,Street,Intersection,ExcavatorPhone,TakenBy,Work Done For,Nature of Work,Duration
0,2383591505,Update,2023-12-01T01:50:47-06:00,2023-12-05T02:00:46-06:00,"Earth Builders, LP",HALL,BRICE,,SH-70,CR-3,9406270686,stan.hudson@earthbuilders.net,TxDOT,BRIDGE REPLACEMENT,2.5 yr
0,2383481530,Emergency,2023-11-30T05:23:40-06:00,2023-11-30T05:30:00-06:00,Atmos Energy,HALL,TURKEY,610,HOUSTON ST,6TH ST,8063638007,robert.rodriguez@atmosenergy.com,ATMOS ENERGY,Emer GAS MAIN,24 HRS
0,2383371750,Normal,2023-11-29T10:49:08-06:00,2023-12-01T10:45:00-06:00,RANDY WIGGINS,HALL,MEMPHIS,517,S 10TH ST,W HARRISON ST,8064027518,Texas811,MEMPHIS COUNTRY CLUB,DRILLING 3 HOLES,1 HOUR
0,2383131503,Normal,2023-11-27T08:35:21-06:00,2023-11-29T08:30:00-06:00,CITY OF TURKEY,HALL,TURKEY,0,Houston St,6th St,8064231033,cityofturkey@gmail.com,City of Turkey,Repair-Damaged Water Line,4 hours
0,2383130604,Normal,2023-11-27T08:07:31-06:00,2023-11-29T08:15:00-06:00,CITY OF TURKEY,HALL,TURKEY,200,S 4th St,Houston,8064231033,cityofturkey@gmail.com,City of Turkey,Repair-Water Service Line,4 hours
0,2383128594,Update,2023-11-27T07:10:34-06:00,2023-11-29T07:15:33-06:00,"M & D Foundation Drilling Industries, Inc.",HALL,LAKEVIEW,,SH 70,SH 256,9363729801,Jessica@mddrilling.com,TXDOT / EARTH BUILDERS,Bore-Auger-Holes,6 WEEKS
0,2382473209,Update,2023-11-20T08:28:03-06:00,2023-11-22T08:30:02-06:00,"M & D Foundation Drilling Industries, Inc.",HALL,LAKEVIEW,,SH 70,SH 256,9363729801,Jessica@mddrilling.com,TXDOT / EARTH BUILDERS,Bore-Auger-Holes,6 WEEKS
0,2382466538,Update,2023-11-20T04:59:09-06:00,2023-11-22T05:00:09-06:00,Aep Texas,HALL,MEMPHIS,,W MAIN ST,N 6TH ST,9409373192,tdsession@aep.com,AEP Texas WR86116318,Replace (2) Poles,02 DAYS
0,2382466374,Normal,2023-11-20T04:55:12-06:00,2023-11-27T01:00:00-06:00,Aep Texas,HALL,MEMPHIS,721,W Main St,N 8th St,9409373192,tdsession@aep.com,AEP Texas WR86247976,Install (1) Pole,01 Day
0,2382464817,Normal,2023-11-20T04:05:24-06:00,2023-11-27T01:00:00-06:00,Aep Texas,HALL,MEMPHIS,14000,County Road C,Highway 256,9409373192,tdsession@aep.com,AEP Texas WR86273386,Install (2) Poles,01 Day
0,2382034395,Normal,2023-11-16T05:17:34-06:00,2023-11-20T05:15:00-06:00,Memphis Independent School District,HALL,MEMPHIS,421,W MONGOMERY ST,HWY 287,8062595900,Texas811,Memphis Independent School District,Bury-Gas LINE,1-2 HRS
0,2381919367,Normal,2023-11-15T06:14:31-06:00,2023-11-17T06:15:00-06:00,Lighthouse Electric Coop.,HALL,TURKEY,0,Road 4,Childress Ave,8069832814,adrianm@lighthouse.coop,Rod Thorton,Bury-All Utility Services,30 days
0,2381913186,Emergency,2023-11-15T02:43:48-06:00,2023-11-15T02:45:00-06:00,Greenlight Gas,HALL,MEMPHIS,,TX 256,CR E,8064471377,masonstormsmith@yahoo.com,Greenlight Gas,Emergency-Gas Line Repair,6 hours
0,2381791446,Update,2023-11-13T11:07:24-06:00,2023-11-15T11:15:23-06:00,"Earth Builders, LP",HALL,BRICE,,SH-70,CR-3,9406270686,stan.hudson@earthbuilders.net,TxDOT,BRIDGE REPLACEMENT,2.5 yr
0,2381789434,Normal,2023-11-13T09:19:26-06:00,2023-11-15T09:30:00-06:00,"M & D Foundation Drilling Industries, Inc.",HALL,LAKEVIEW,,SH 70,SH 256,9363729801,jessica@mddrilling.com,TXDOT / EARTH BUILDERS,Bore-Auger-Holes,6 WEEKS
0,2381471877,Normal,2023-11-10T12:20:20-06:00,2023-11-14T18:00:00-06:00,Brenda Theriot,HALL,MEMPHIS,207,S 6th St,NOEL ST ,3375012517,Texas811,Brenda Theriot,BURY GAS LINE ,UNKNOWN 
0,2381093229,Normal,2023-11-06T04:09:35-06:00,2023-11-13T01:00:00-06:00,Aep Texas,HALL,MEMPHIS,,1st St,E Noel St,9409373192,tdsession@aep.com,AEP Texas WR86230006,Replace (5) Poles,02 Days
0,2380776225,Normal,2023-11-03T06:42:44-05:00,2023-11-07T05:30:00-06:00,"TTL, INC.",HALL,ESTELLINE,,Hwy 287,Maysey St,2108886100,pbeckett@ttlusa.com,AEP/SWEPCO,Bore-Auger-Soil Sample,3 days
0,2380774089,Normal,2023-11-03T05:09:47-05:00,2023-11-07T04:00:00-06:00,FC TRAFFIC CONTROL INC,HALL,BRICE,0,SH 70,CR 3,8065705633,Franciscog@fc-traffic.com,TXDOT,Setting-Poles & Anchors,7 DAYS
0,2380543256,Normal,2023-11-01T05:58:26-05:00,2023-11-06T01:00:00-06:00,Aep Texas,HALL,MEMPHIS,,W MAIN ST,N 6TH ST,9409373192,tdsession@aep.com,AEP Texas WR86116318,Replace (2) Poles,02 DAYS
