Attachments,Number,Ticket Type,Creation,WorkOn,Excavator,County,City,Address,Street,Intersection,ExcavatorPhone,TakenBy,Work Done For,Nature of Work,Duration
0,2359065169,No Response,2023-03-31T12:47:39-05:00,2023-03-31T13:00:00-05:00,JOSE MARTINEZ,HALL,MEMPHIS,112,S 10TH ST,TX-256,8062908065,Texas811,JOSE MARTINEZ,Repair-Sewer Line,2 DAYS
0,2358943907,Normal,2023-03-30T07:27:07-05:00,2023-04-03T07:30:00-05:00,"Lighthouse Electric Cooperative, Inc.",HALL,LAKEVIEW,,State Hwy 70,Co Rd D,8069832814,chadb@lighthouse.coop,John Klassen,Power Line Construction,15 days
0,2358940187,Normal,2023-03-30T05:05:19-05:00,2023-04-03T05:00:00-05:00,BROOKS CONSTRUCTION CO INC,HALL,TURKEY,,TX-86,STATE HWY 70,4054327547,Texas811,CAPROCK RURAL TELEPHONE ,Install-MAIN LINE FIBEROPTIC,10 DAYS
0,2358939995,Normal,2023-03-30T04:59:37-05:00,2023-04-03T04:45:00-05:00,BROOKS CONSTRUCTION CO INC,HALL,TURKEY,,STATE HWY 70,ESTELLINE AVE,4054327547,Texas811,CAPROCK RURAL TELEPHONE ,Install-MAIN LINE FIBEROPTIC,10 DAYS
0,2358833275,Normal,2023-03-29T12:30:11-05:00,2023-03-31T12:30:00-05:00,JOSE MARTINEZ,HALL,MEMPHIS,112,S 10TH ST,TX-256,8062908065,Texas811,JOSE MARTINEZ,Repair-Sewer Line,2 DAYS
0,2358824165,Update,2023-03-29T05:55:45-05:00,2023-03-31T06:00:45-05:00,SHEPPARD CONCRETE,HALL,MEMPHIS,1022,BOYKIN DR,GRUNDY ST ,8062820906,niki.shepherdearthworks@gmail.com,MSCS ,EXCAVATING ,3 MONTHS
0,2358713533,Normal,2023-03-28T11:02:39-05:00,2023-03-30T11:00:00-05:00,GNG HOLLING,HALL,MEMPHIS,1421,DELANEY AVE,HWY 287,8064027506,Texas811,WYLIE DAVIS,REMOVE TREES / REPLACE SEWER LINE,4 DAYS
0,2358710326,Normal,2023-03-28T08:53:49-05:00,2023-04-03T02:00:00-05:00,Aep Texas,HALL,TURKEY,,5th St,Lyles St,9409373192,tdsession@aep.com,AEP Texas WR84209530 Poles 5,Replace-Pole,01 Day
0,2358710028,Normal,2023-03-28T08:39:07-05:00,2023-04-03T02:00:00-05:00,Aep Texas,HALL,TURKEY,,6th St,Main St,9409373192,tdsession@aep.com,AEP Texas WR84209530 Poles 3 & 4,Replace (2) Poles,01 Day
0,2358709928,Normal,2023-03-28T08:35:15-05:00,2023-04-03T02:00:00-05:00,Aep Texas,HALL,TURKEY,,Houston St,4th St,9409373192,tdsession@aep.com,AEP Texas WR84209530 Pole 2,Replace-Pole,01 Day
