Attachments,Number,Ticket Type,Creation,WorkOn,Excavator,County,City,Address,Street,Intersection,ExcavatorPhone,TakenBy,Work Done For,Nature of Work,Duration
0,2380544733,Update,2023-11-01T07:01:20-05:00,2023-11-03T07:15:20-05:00,All State Fence Company,FLOYD,LOCKNEY,802,E HWY 70,Commercial St,8067993729,vanessa@allstate-fence.com,Lockney ISD,Fence-Install,14 days
0,2380542377,No Response,2023-11-01T05:32:20-05:00,2023-11-01T05:45:20-05:00,"Caprock Telephone Cooperative, Inc.",FLOYD,FLOYDADA,,US 62/70,County Road 283,8064220559,jslaton@caprock-spur.com,Caprock Telephone Cooperative,Other: See Additional Information,1 week
0,2380435414,Update,2023-10-31T16:06:31-05:00,2023-11-02T16:15:31-05:00,DENNIS SANDERS PLUMBING,FLOYD,FLOYDADA,221,N 1ST ST,JACKSON ST,8062927926,Texas811,HOMEOWNER,GAS LINE REPLACEMENT,1 DAY
0,2380432471,Update,2023-10-31T10:05:23-05:00,2023-11-02T10:15:23-05:00,"LIGHTHOUSE ELECTRIC COOP., INC.",FLOYD,FLOYDADA,0,FM 378,CR 296,8069832814,JOHNNYG@LIGHTHOUSE.COOP,LIGHTHOUSE,Replace-Pole,14 DAYS
0,2380318126,Emergency,2023-10-30T14:17:18-05:00,2023-10-30T14:15:00-05:00,Guns up ,FLOYD,LOCKNEY,0,CR 119,FM 2286,8068910043,Texas811,West Texas Gas,Emergency-Gas Line Repair,"""'@ 2hrs"""
0,2380317994,Emergency,2023-10-30T13:58:12-05:00,2023-10-30T14:00:00-05:00,West Texas Gas,FLOYD,LOCKNEY,0,CR 119,FM 2286,8067747292,KPyle@westtexasgas.com,West Texas Gas,Emergency-Gas Line Repair,"""'@ 2hrs"""
0,2380310356,Update,2023-10-30T07:14:00-05:00,2023-11-01T07:15:00-05:00,J TUCKER CONSTRUCTION,FLOYD,FLOYDADA,610,W JACKSON ST,N 1ST ST,9035270399,MARIA@JTUCKERCONSTRUCTION.COM,ATT,Bury-See Additional Information,1 WEEK
0,2380308413,Normal,2023-10-30T06:09:36-05:00,2023-11-01T06:15:00-05:00,Atmos Energy,FLOYD,FLOYDADA,414,W KENTUCKY ST,S 2ND ST,8066856829,Texas811,Atmos Energy,Install-GAS LINE SERVICE,2 DAYS
0,2380092920,Normal,2023-10-27T08:22:44-05:00,2023-10-31T08:30:00-05:00,Atmos Energy,FLOYD,Petersburg,0,FM 54,FM 378,8063920219,marcus.perez@atmosenergy.com,ATMOS ENERGY,Natural gas-Pipeline Maintenance,1 WEEK
0,2379978820,Normal,2023-10-26T08:37:06-05:00,2023-10-30T08:45:00-05:00,"LIGHTHOUSE ELECTRIC COOP., INC.",FLOYD,FLOYDADA,0,FM 784,CR 129,8069832814,johnnyg@lighthouse.coop,LIGHTHOUSE,Replace-Pole,14 DAYS
0,2379970649,Update,2023-10-26T03:14:22-05:00,2023-10-30T03:15:22-05:00,Lighthouse Electric Coop.,FLOYD,FLOYDADA,,FM 1958,CR 270,8069832814,rustyh@lighthouse.coop,Jason Pyle,Bury-All Utility Services,30 Days
0,2379969169,Normal,2023-10-26T01:54:11-05:00,2023-10-30T02:00:00-05:00,BLACK GAP UTILITIES,FLOYD,FLOYDADA,,FM 378,FM 54,8067773588,jimmy@blackgaputilities.com,fiberlight,Bury-Fiber Optic Cable,1 week
0,2379861728,No Response,2023-10-25T07:42:57-05:00,2023-10-25T07:45:00-05:00,"Caprock Telephone Cooperative, Inc.",FLOYD,FLOYDADA,,US 62/70,County Road 283,8064220559,Texas811,Caprock Telephone Cooperative,Other: See Additional Information,1 week
0,2379860437,Normal,2023-10-25T06:40:50-05:00,2023-10-27T06:45:00-05:00,DENNIS SANDERS PLUMBING,FLOYD,FLOYDADA,221,N 1ST ST,JACKSON ST,8062927926,Texas811,HOMEOWNER,GAS LINE REPLACEMENT,1 DAY
0,2379859621,Emergency,2023-10-25T06:10:55-05:00,2023-10-25T06:15:00-05:00,J & L BACKHOE CO.,FLOYD,LOCKNEY,510,NE 3RD ST,E GUEST ST ,8066834460,Texas811,ATT,Emergency-Phone LINE REPAIR ,5 HOURS 
0,2379858563,Normal,2023-10-25T05:32:18-05:00,2023-10-27T05:30:00-05:00,AGRITEX GAS,FLOYD,PETERSBURG,,HWY 54,CR31,8063467521,Texas811,AGRITEX GAS,Repair-Gas LEAK ,2 DAYS
0,2379854667,No Response,2023-10-25T03:35:38-05:00,2023-10-25T03:45:37-05:00,"Caprock Telephone Cooperative, Inc.",FLOYD,FLOYDADA,,US 62/70,County Road 283,8064220559,jslaton@caprock-spur.com,Caprock Telephone Cooperative,Other: See Additional Information,1 week
0,2379747423,Normal,2023-10-24T09:31:16-05:00,2023-10-26T09:30:00-05:00,cut and run plumming ,FLOYD,FLOYDADA,2950,FM 3111,CR 300,8062414555,Texas811,CUSTOMER,Building-Addition,30-90 DAYS
0,2379746210,Emergency,2023-10-24T08:39:49-05:00,2023-10-24T08:45:00-05:00,Atmos Energy,FLOYD,LOCKNEY,202,E SHURBET ST,SE 1ST ST,8063638007,robert.rodriguez@atmosenergy.com,ATMOS ENERGY,Emer GAS MAIN LEAK,24 HRS
