Attachments,Number,Ticket Type,Creation,WorkOn,Excavator,County,City,Address,Street,Intersection,ExcavatorPhone,TakenBy,Work Done For,Nature of Work,Duration
0,2356065589,Normal,2023-03-01T06:58:42-06:00,2023-03-06T07:00:00-06:00,D & H Ag,FLOYD,LOCKNEY,,FM 50,CR 27,8067778334,Texas811,JUSTIN STOERNER,IRRIGATION,2 WEEKS
0,2356065567,Normal,2023-03-01T06:58:07-06:00,2023-03-06T07:00:00-06:00,D & H Ag,FLOYD,LOCKNEY,,FM 50,CR 27,8067778334,dusty@dhirrigation.com,JUSTIN STOERNER,IRRIGATION,2 WEEKS
0,2356065560,Normal,2023-03-01T06:57:53-06:00,2023-03-06T07:00:00-06:00,D & H Ag,FLOYD,LOCKNEY,,FM 50,CR 77,8067778334,dusty@dhirrigation.com,JUSTIN STOERNER,IRRIGATION,2 WEEKS
0,2356060623,Emergency,2023-03-01T04:20:19-06:00,2023-03-01T04:15:00-06:00,PRIMARY UTILITY SERVICES,FLOYD,SOUTH PLAINS,,CR 110,CR 149,3255741776,Texas811,LIVE HOUSE ELECTRIC COOP,Emergency- REPLACE POLE,1 DAY 
0,2356060211,Emergency,2023-03-01T04:08:18-06:00,2023-03-01T04:15:00-06:00,"LIGHTHOUSE ELECTRIC COOP., INC.",FLOYD,SOUTH PLAINS,,CR 189,FM 689,8069832814,Texas811,"LIGHTHOUSE ELECTRIC COOP., INC.",Emergency-Electric Repair,5 DAYS
0,2355941073,Normal,2023-02-28T03:40:10-06:00,2023-03-03T03:15:00-06:00,LOGAN EVERETT,FLOYD,FLOYDADA,,HWY 62,HWY 207,8065590179,Texas811,LOGAN EVERETT,Fence-Installing piers,2 HRS 
0,2355939637,Emergency,2023-02-28T02:51:49-06:00,2023-02-28T03:00:00-06:00,Xcel Energy,FLOYD,LOCKNEY,,CR 27,CR 105,8062914237,missy.n.jewkes@xcelenergy.com,XCEL ENERGY,Emer Replace-Pole,2 HOURS
0,2355938875,Update,2023-02-28T02:30:13-06:00,2023-03-03T02:30:13-06:00,Ti-Zack Concrete,FLOYD,FLOYDADA,,E HOUSTON ST,MAIN ST,5073576463,ssimonette@frontier.com,TEXAS DOT,"SIDEWALK,DRIVEWAYS,CURB RAMPS,CRRN & GUTTER",4 WEEKS
0,2355938866,Update,2023-02-28T02:29:47-06:00,2023-03-03T02:30:47-06:00,Ti-Zack Concrete,FLOYD,FLOYDADA,,N 2ND ST,MISSOURI ST,5073576463,ssimonette@frontier.com,TEXAS DOT,"SIDEWALK,DRIVEWAYS,CURB RAMPS,CRRN & GUTTER",4 WEEKS
0,2355938846,Update,2023-02-28T02:28:51-06:00,2023-03-03T02:30:51-06:00,Ti-Zack Concrete,FLOYD,FLOYDADA,,S 2ND ST,US HWY 62,5073576463,ssimonette@frontier.com,TEXAS DOT,"SIDEWALK,DRIVEWAYS,CURB RAMPS,CRRN & GUTTER",4 WEEKS
0,2355938833,Update,2023-02-28T02:28:28-06:00,2023-03-03T02:30:27-06:00,Ti-Zack Concrete,FLOYD,FLOYDADA,,W  HOUSTON ST,S 9TH ST,5073576463,ssimonette@frontier.com,TEXAS DOT,"SIDEWALK,DRIVEWAYS,CURB RAMPS,CRRN & GUTTER",4 WEEKS
0,2355937670,Emergency,2023-02-28T01:52:09-06:00,2023-02-28T01:45:00-06:00,DANIEL WILLIAMS,FLOYD,SOUTH PLAINS,,TX 207,CR 72,8069059854,Texas811,EXCEL ENERGY,Emergency-BROKEN UTILITY POLE,1 DAY
