Attachments,Number,Ticket Type,Creation,WorkOn,Excavator,County,City,Address,Street,Intersection,ExcavatorPhone,TakenBy,Work Done For,Nature of Work,Duration
0,2377238493,Normal,2023-09-29T10:38:49-05:00,2023-10-03T10:45:00-05:00,West Texas Gas,FLOYD,FLOYDADA,0,FM 378,CR 262,8067747292,KPyle@westtexasgas.com,West texas gas,Natural gas-Pipeline Maintenance, 3hrs
0,2377238187,Normal,2023-09-29T10:27:33-05:00,2023-10-03T10:30:00-05:00,West Texas Gas,FLOYD,FLOYDADA,0,CR 81,FM 784,8067747292,KPyle@westtexasgas.com,West texas gas,Natural gas-Pipeline Maintenance, 3hrs
0,2377238000,Normal,2023-09-29T10:20:44-05:00,2023-10-03T10:30:00-05:00,West Texas Gas,FLOYD,FLOYDADA,0,CR 81,FM 784,8067747292,KPyle@westtexasgas.com,West texas gas,Natural gas-Pipeline Maintenance, 3hrs
0,2377232390,Normal,2023-09-29T06:08:55-05:00,2023-10-03T06:00:00-05:00,COLTON COVINGTON FARMS,FLOYD,FLOYDADA,,CR 318,S RALLS HWY,8062419600,Texas811,COLTON COVINGTON FARMS,Other: See Additional Information,10 DAYS
0,2377008075,Normal,2023-09-27T14:42:13-05:00,2023-09-29T14:45:00-05:00,TXDOT,FLOYD,FLOYDADA,,SH-207,FM-786 East,8062818122,adolfo.chavarria@txdot.gov,TXDOT,Bore-Auger-directional,3 weeks 
0,2377006963,Normal,2023-09-27T11:41:19-05:00,2023-09-29T11:45:00-05:00,Atmos Energy,FLOYD,LOCKNEY,,US 70 W,CR 67,8062208227,Texas811,Atmos Energy,REPAIR GAS LEAK,2 WKS
0,2377006285,Normal,2023-09-27T11:04:30-05:00,2023-09-29T11:15:00-05:00,"LIGHTHOUSE ELECTRIC COOP., INC.",FLOYD,FLOYDADA,,CR 212,111,8069832814,johnnyg@lighthouse.coop,LIGHTHOUSE,Replace-Pole,14 DAYS
0,2376990337,Normal,2023-09-26T14:24:46-05:00,2023-09-28T14:30:00-05:00,D&D CONSTRUCTION,FLOYD,FLOYDADA,916,S Garrison St,Burrus Street,8067957500,randall@ddconst.com,Optimum,Directional Bore,1 day
0,2376978552,Normal,2023-09-26T05:20:56-05:00,2023-09-28T05:00:00-05:00,ABERNETHY FENCE,FLOYD,LOCKNEY,,FM378,80,8065707058,Kendal@AbernethyFence.US,Xcel Energy,Fence-Install,15 Days
0,2376973897,Emergency,2023-09-26T03:13:22-05:00,2023-09-26T03:15:00-05:00,City of Floydada,FLOYD,FLOYDADA,127,W CALIFORNIA ST,S 5TH ST ,8069832834,Texas811,City of Floydada,Emergency-Water MAIN REPAIR ,4HRS
0,2376973721,Normal,2023-09-26T03:07:58-05:00,2023-09-28T03:15:00-05:00,City of Floydada,FLOYD,FLOYDADA,127,W CALIFORNIA ST,S 5TH ST ,8069832834,Texas811,City of Floydada,Repair-Main Water Line,4HRS
0,2376870382,Normal,2023-09-25T13:14:07-05:00,2023-09-27T13:15:00-05:00,TXDOT,FLOYD,FLOYDADA,,FM 786,US 70,8062818122,adolfo.chavarria@txdot.gov,TXDOT,Bar ditch grading,2 weeks
0,2376867689,Normal,2023-09-25T10:33:31-05:00,2023-09-27T10:30:00-05:00,AGRITEX GAS,FLOYD,AKIN,,CR 35,HWY 70,8063467521,Texas811,AGRITEX GAS,New LINE,2 WKS
0,2376867579,Normal,2023-09-25T10:29:03-05:00,2023-09-27T10:30:00-05:00,AGRITEX GAS,FLOYD,FLOYDADA,,CR 161,FM 193,8063467521,Texas811,AGRITEX GAS,New LINE,2 WKS
0,2376862817,Normal,2023-09-25T07:42:25-05:00,2023-09-27T07:45:00-05:00,"LIGHTHOUSE ELECTRIC COOP., INC.",FLOYD,FLOYDADA,0,FM 378,CR 296,8069832814,johnnyg@lighthouse.coop,LIGHTHOUSE,Replace-Pole,14 DAYS
0,2376861054,Normal,2023-09-25T06:53:04-05:00,2023-09-27T06:45:00-05:00,JIM CRAWFORD,FLOYD,FLOYDADA,3061,US HWY 62,HWY 54,8065590125,Texas811,JIM CRAWFORD,INSTALL- STANDYBY GENERATOR ,6 HRS
0,2376855271,Update,2023-09-25T04:01:40-05:00,2023-09-27T04:15:39-05:00,Siegels Construction Inc.,FLOYD,Sandhill,,FM 378,CR228,8067657800,macdixie10@aol.com,South Plains Elec Coop,Bore-Auger-directional,  One Day
