Attachments,Number,Ticket Type,Creation,WorkOn,Excavator,County,City,Address,Street,Intersection,ExcavatorPhone,TakenBy,Work Done For,Nature of Work,Duration
0,2286219533,Normal,2022-12-28T10:52:38-06:00,2022-12-30T11:00:00-06:00,YESICA PALACIO,FLOYD,FLOYDADA,321,W GEORGIA ST,S 2ND ST,8064751056,Texas811,YESICA PALACIO,EXCAVATION,3 DAYS
0,2286213284,Normal,2022-12-28T05:03:48-06:00,2022-12-30T05:00:00-06:00,SIDNEY LANDIS,FLOYD,LOCKNEY,120,MAIN ST,COLLEGE ST,8066853270,Texas811,LILYS,INSTALL GREASE TRAP,2 DAYS
0,2286194618,Normal,2022-12-27T03:18:42-06:00,2022-12-29T03:15:00-06:00,SKEETER SMITH WELDING,FLOYD,LOCKNEY,,CR 196,CR 57,8067785304,Texas811,RICK KELLISON,Fence-Install,2 MONTHS
0,2286194475,Normal,2022-12-27T03:15:25-06:00,2022-12-29T03:15:00-06:00,SKEETER SMITH WELDING,FLOYD,LOCKNEY,,CR 204,CR 57,8067785304,Texas811,RICK KELLISON,Fence-Install,2 MONTHS
0,2286194344,Normal,2022-12-27T03:11:58-06:00,2022-12-29T03:15:00-06:00,SKEETER SMITH WELDING,FLOYD,LOCKNEY,,CR 204,FM 378,8067785304,Texas811,RICK KELLISON,Fence-Install,2 MONTHS
0,2286101335,Normal,2022-12-27T06:57:40-06:00,2022-12-29T06:45:00-06:00,FIDEL CASTILLO,FLOYD,FLOYDADA,1267,FM 784,HWY 62,8069836407,Texas811,RAPHEL CASTILLO,Other: See Additional Information,1 WEEK 
0,2285680124,Normal,2022-12-22T13:22:06-06:00,2022-12-27T13:15:00-06:00,DENYS SANDERS PLUMBING,FLOYD,LOCKNEY,205,NW 2ND ST,W HOUSTON ,8062967113,Texas811,JANET KYLE ,Replace-Sewer Line,1 DAY
0,2285679830,Normal,2022-12-22T11:03:33-06:00,2022-12-27T11:00:00-06:00,TXDOT,FLOYD,FLOYDADA,,FM 784,HWY 70,8062818122,adolfo.chavarria@txdot.gov,TXDOT,Install-Signs,3 weeks 
0,2285679800,Normal,2022-12-22T10:58:36-06:00,2022-12-27T11:00:00-06:00,TXDOT,FLOYD,FLOYDADA,,FM 784,US 70,8062818122,adolfo.chavarria@txdot.gov,TXDOT,Install-Signs,3 weeks 
0,2285679738,Normal,2022-12-22T10:50:14-06:00,2022-12-27T11:00:00-06:00,TXDOT,FLOYD,FLOYDADA,,FM-784,US-70,8062818122,adolfo.chavarria@txdot.gov,TXDOT,Install-Signs,3 weeks 
0,2285679575,Normal,2022-12-22T10:30:18-06:00,2022-12-27T10:30:00-06:00,TXDOT,FLOYD,FLOYDADA,,FM-28 South,US-62/70,8062818122,adolfo.chavarria@txdot.gov,TXDOT,Install-Signs,3 weeks 
0,2285569257,DigUp,2022-12-21T12:32:41-06:00,2022-12-21T12:30:00-06:00,CHASE YOUNG,FLOYD,LOCKNEY,905,LAVADA DR,SW 8TH ST,8062414109,Texas811,NONE,DigUp - Hit Fiber line,NONE
0,2285568555,Normal,2022-12-21T10:22:14-06:00,2022-12-23T10:30:00-06:00,TXDOT,FLOYD,FLOYDADA,,FM 684,FM 28 S,8062818122,adolfo.chavarria@txdot.gov,TXDOT,Install-Signs,3 weeks
0,2285568462,Normal,2022-12-21T10:15:06-06:00,2022-12-23T10:15:00-06:00,TXDOT,FLOYD,FLOYDADA,,FM-28 S,FM-684,8062818122,adolfo.chavarria@txdot.gov,TXDOT,Install-Signs,3 weeks
0,2285568448,Normal,2022-12-21T10:14:07-06:00,2022-12-23T10:15:00-06:00,TXDOT,FLOYD,FLOYDADA,,FM 28 S,FM 684,8062818122,adolfo.chavarria@txdot.gov,TXDOT,Install-Signs,3 weeks
0,2285567659,Normal,2022-12-21T09:21:43-06:00,2022-12-23T09:15:00-06:00,ROMEO ARAUJO,FLOYD,SOUTH PLAINS,,FM 207,CR 72,8062921692,Texas811,DORCEY BAKER,Repair-SERVICE Electric Line,1/2 DAY
0,2285567077,Normal,2022-12-21T08:42:47-06:00,2022-12-23T08:45:00-06:00,Xcel Energy,FLOYD,LOCKNEY,,County Road 27,HWY 70,8063518206,dylan.g.odell@xcelenergy.com,Xcel Energy,Power Line Construction,4
0,2285447457,Emergency,2022-12-20T03:32:10-06:00,2022-12-20T03:30:00-06:00,City of Floydada,FLOYD,FLOYDADA,,W  ROSS ST,N HENRY ST ,8069832834,Texas811,City of Floydada,EMER WTR LINE REPAIR,2 HRS 
0,2285446029,Normal,2022-12-20T02:33:59-06:00,2022-12-22T02:15:00-06:00,City of Floydada,FLOYD,FLOYDADA,,W  ROSS ST,N HENRY ST ,8069832834,Texas811,City of Floydada,Repair-Water Leak,2 HRS 
