Attachments,Number,Ticket Type,Creation,WorkOn,Excavator,County,City,Address,Street,Intersection,ExcavatorPhone,TakenBy,Work Done For,Nature of Work,Duration
0,2280507513,Normal,2022-11-01T10:08:11-05:00,2022-11-03T10:15:00-05:00,City of Floydada,FLOYD,FLOYDADA,509,E TENNESSEE ST,S 10ST ST ,8069832834,Texas811,City of Floydada,WATER LEAK ,1 DAY 
0,2280492762,Normal,2022-10-31T12:13:55-05:00,2022-11-02T12:15:00-05:00,"MCLEAN'S CP INSTALLATION, INC",FLOYD,SILVERTON,,CR 38,CR 189,8063835047,amarillo1calls@mcleanscp.com,ATMOS ENERGY,Cathodic Protection,3 DAYS
0,2280481417,Update,2022-10-31T05:22:05-05:00,2022-11-02T05:30:04-05:00,Ti-Zack Concrete,FLOYD,FLOYDADA,,W  MISSOURI ST,S TEXAS AVE,5073576463,ssimonette@frontier.com,TX DOT,"SIDEWALK,PEDESTRIAN RAMPS,DRIVEWAYS,CURB&GUTTER",4 WEEKS
0,2280481400,Update,2022-10-31T05:21:43-05:00,2022-11-02T05:30:43-05:00,Ti-Zack Concrete,FLOYD,FLOYDADA,,S 2ND ST,W GEORGIA ST,5073576463,ssimonette@frontier.com,TEXAS DOT,"SIDEWALK,PEDESTRIAN RAMPS,DRIVEWAYS,CURB & GUTTER",5 WEEKS
0,2280481379,Update,2022-10-31T05:21:14-05:00,2022-11-02T05:30:13-05:00,Ti-Zack Concrete,FLOYD,FLOYDADA,,US HWY 70,US HWY 62,5073576463,ssimonette@frontier.com,TEXAS DOT,"SIDEWALK,PEDESTRIAN RAMPS,DRIVEWAYS,CURB & GUTTER",5 WEEKS
0,2280481370,Update,2022-10-31T05:20:56-05:00,2022-11-02T05:30:56-05:00,Ti-Zack Concrete,FLOYD,FLOYDADA,,W HOUSTON ST,US HWY 62,5073576463,ssimonette@frontier.com,TEXAS DOT,"SIDEWALK,PEDESTRIAN RAMPS,DRIVEWAYS,CURB & GUTTER",5 WEEKS
0,2280481356,Update,2022-10-31T05:20:36-05:00,2022-11-02T05:30:36-05:00,Ti-Zack Concrete,FLOYD,FLOYDADA,,N  2ND ST,W MISSOURI ST,5073576463,ssimonette@frontier.com,TEXAS DOT,"SIDEWALK,PEDESTRIAN RAMPS,DRIVEWAYS,CURB & GUTTER",5 WEEKS
0,2280481337,Update,2022-10-31T05:20:12-05:00,2022-11-02T05:30:12-05:00,Ti-Zack Concrete,FLOYD,FLOYDADA,,N 2ND ST,TEXAS ST,5073576463,ssimonette@frontier.com,TEXAS DOT,"SIDEWALK,PEDESTRIAN RAMPS,DRIVEWAYS,CURB & GUTTER",5 WEEKS
0,2280476781,Normal,2022-10-31T02:49:27-05:00,2022-11-02T03:00:00-05:00,"LIGHTHOUSE ELECTRIC COOP., INC.",FLOYD,FLOYDADA,0,CR 251,FM 1958,8069832814,johnnyg@lighthouse.coop,LIGHTHOUSE,Repair-Main Electric Line,14 DAYS
0,2280373945,Emergency,2022-10-30T08:54:17-05:00,2022-10-30T08:45:00-05:00,City of Floydada,FLOYD,FLOYDADA,204,W HALLIE ST,S WALL ST,8069832834,Texas811,City of Floydada,Emergency-Water Main Repair,2 HOURS
0,2280161149,Normal,2022-10-28T03:19:33-05:00,2022-11-01T03:30:00-05:00,APS,FLOYD,dougherty,,Hwy 28,cr 320,8067733025,mark.amccormick@yahoo.com,David Martinez,Repair-Main Water Line,6 hrs
0,2279933835,Normal,2022-10-26T06:09:12-05:00,2022-10-28T06:15:00-05:00,Lighthouse Electric Coop.,FLOYD,South Plains,,FM 2286,CR 179,8069832814,adrianm@lighthouse.coop,Jordan Harder,Power Line Construction,30 Days
0,2279927971,Normal,2022-10-26T03:04:06-05:00,2022-10-28T03:15:00-05:00,"MCLEAN'S CP INSTALLATION, INC",FLOYD,LOCKNEY,,CR 27,HWY 70,8063835047,amarillo1calls@mcleanscp.com,ATMOS ENERGY,Cathodic Protection,3 DAYS
0,2279927516,Update,2022-10-26T02:44:24-05:00,2022-10-28T02:45:24-05:00,Lighthouse Electric Coop.,FLOYD,Lakeview,,FM 1958,CR 181,8069832814,rustyh@lighthouse.coop,H2 Farms,Bury-All Utility Services,30 Days
0,2279927488,Update,2022-10-26T02:43:11-05:00,2022-10-28T02:45:10-05:00,Lighthouse Electric Coop.,FLOYD,McCoy,,CR 103,CR 318,8069832814,rustyh@lighthouse.coop,JKS Farms,Bury-All Utility Services,30 Days
