Attachments,Number,Ticket Type,Creation,WorkOn,Excavator,County,City,Address,Street,Intersection,ExcavatorPhone,TakenBy,Work Done For,Nature of Work,Duration
0,2486525790,Normal,2024-12-30T11:51:14-06:00,2025-01-02T11:45:00-06:00,RICKY POOLE,FLOYD,SOUTH PLAINS,,HWY 207,CR 30,8069831485,Texas811,RICKY POOLE,Fence-Install,2 DAYS
0,2486506363,Update,2024-12-30T00:52:40-06:00,2025-01-02T01:00:39-06:00,TXDOT,FLOYD,ALLMON,,FM 378 S,FM 54,8062835315,santiago.garcia@txdot.gov,TXDOT,Install-Culvert,4 weeks
0,2486187578,DigUp,2024-12-26T05:53:29-06:00,2024-12-26T06:00:00-06:00,"Lighthouse Electric Cooperative, Inc.",FLOYD,Providence,,County Road 80,Farm to Market 2301,8069831551,Texas811,Lighthouse Electric Cooperative ,DigUp - Cut Gas line,2 Days 
0,2485867929,Emergency,2024-12-23T04:21:02-06:00,2024-12-23T04:15:00-06:00,City of Floydada,FLOYD,FLOYDADA,313,W JEFFIE,4TH ST,8069832834,Texas811,City of Floydada,Emergency-Water repair,2-3 HRS
0,2485554341,Normal,2024-12-20T06:12:34-06:00,2024-12-24T06:15:00-06:00,Xcel Energy,FLOYD,LOCKNEY,,FM 378,Shurbet St,9405859950,cole.smith@xcelenergy.com,Xcel Energy,Install-Posts,1 day
0,2485552270,Normal,2024-12-20T04:38:16-06:00,2024-12-24T04:45:00-06:00,"Lighthouse Electric Cooperative, Inc.",FLOYD,Cedar Hill ,,County Road 120,County Road 189,8069831551,rustyh@lighthouse.coop,Lighthouse Electric Cooperative,Replace-Pole,2 days
0,2485547979,Normal,2024-12-20T02:08:34-06:00,2024-12-24T02:15:00-06:00,"Lighthouse Electric Cooperative, Inc.",FLOYD,Providence,,Farm to Market 2301,County Road 80 ,8069831551,rustyh@lighthouse.coop,Lighthouse Electric Cooperative ,Repair-Electric Service Line,2 Days 
0,2485330634,Normal,2024-12-18T10:47:41-06:00,2024-12-20T11:00:00-06:00,Lighthouse Electric Coop.,FLOYD,FLOYDADA,,CR 232,CR 211,8069832814,adrianm@lighthouse.coop,McIntosh Farms,Bury-All Utility Services,30 Days
0,2485330395,Normal,2024-12-18T10:27:22-06:00,2024-12-20T10:30:00-06:00,Lighthouse Electric Coop.,FLOYD,floyd,,CR 211,CR 220,8069832814,adrianm@lighthouse.coop,Ian McIntosh,Bury-All Utility Services,30 Days
0,2485329524,Normal,2024-12-18T09:33:35-06:00,2024-12-20T09:45:00-06:00,"Lighthouse Electric Cooperative, Inc.",FLOYD,LOCKNEY,,Farm to Market 97,County Road 150,8069831551,rustyh@lighthouse.coop,Lighhouse Electric Cooperative ,Replace-Pole,2 days
