Attachments,Number,Ticket Type,Creation,WorkOn,Excavator,County,City,Address,Street,Intersection,ExcavatorPhone,TakenBy,Work Done For,Nature of Work,Duration
0,2453291878,Normal,2024-02-01T13:57:40-06:00,2024-02-05T14:00:00-06:00,Lighthouse Electric Coop.,FLOYD,FLOYDADA,,FM 1958,CR 296,8069832814,adrianm@lighthouse.coop,Jason Pyle,Bury-All Utility Services,30 Days
0,2453166575,Normal,2024-01-31T06:02:40-06:00,2024-02-02T06:00:00-06:00,AARON WILSON,FLOYD,LOCKNEY,,FM 378 S,HWY 70,8062928520,Texas811,FARM ,REPAIR AN IRRIGATION LINE,2 HRS 
0,2453164155,No Response,2024-01-31T04:34:47-06:00,2024-01-31T04:45:00-06:00,BROOKS CONSTRUCTION CO INC,FLOYD,FLOYDADA,1231,HIGHWAY 70,,4054327547,Texas811,CAPROCK RURAL TELEPHONE,Install-Posts,10 DAYS
0,2453043926,Normal,2024-01-30T03:47:02-06:00,2024-02-01T03:45:00-06:00,HOLMES PLUMBING,FLOYD,FLOYDADA,912,W JACKSON ST,SUNSET AVE,8069832251,Texas811,HOMEOWNER REX HOCOLMB,ReplacE SEWER SERVICE,1 DAY
0,2452931283,DigUp,2024-01-29T07:50:18-06:00,2024-01-29T07:45:00-06:00,City of Floydada,FLOYD,FLOYDADA,810,S 4TH ST,W CROCKETT ST,8069832834,Texas811,MDLA INVESTMENTS LLC,DigUp - Cut Gas line,1 DAY
0,2452920565,Normal,2024-01-29T02:31:44-06:00,2024-01-31T02:30:00-06:00,TXDOT,FLOYD,McCoy Gin,,FM 54,CR 99,8065074883,juan.g.sanchez@txdot.gov,TXDOT,Bore-Auger-Holes,2 days
0,2452715048,Normal,2024-01-27T02:57:17-06:00,2024-01-30T18:00:00-06:00,"Lighthouse Electric Cooperative, Inc.",FLOYD,FLOYDADA,,Co Rd 270,FM 28,8069832814,chadb@lighthouse.coop,B&K Farms,Bury-Electric Main,15 days
0,2452599142,Normal,2024-01-25T10:42:42-06:00,2024-01-29T10:45:00-06:00,Lighthouse Electric Coop.,FLOYD,FLOYDADA,,FM 37,CR 121,8069832814,adrianm@lighthouse.coop,DL Nutt Farms JV,Bury-All Utility Services,30 days
0,2452598895,Update,2024-01-25T10:24:16-06:00,2024-01-29T10:30:16-06:00,SOUTH PLAINS IRRIGATION INC.,FLOYD,FLOYDADA,318,FM 3111,316 and FM 3111,8062853330,michael.carter54@gmail.com,John Smith,Install-Water Line,2 weeks
0,2452598841,Update,2024-01-25T10:21:23-06:00,2024-01-29T10:30:23-06:00,SOUTH PLAINS IRRIGATION INC.,FLOYD,LOCKNEY,318,FM 3111,FM 3111 and 318,8062853330,michael.carter54@gmail.com,John Smith,Install-Water Line,2 weeks
0,2452598833,Update,2024-01-25T10:20:59-06:00,2024-01-29T10:30:58-06:00,SOUTH PLAINS IRRIGATION INC.,FLOYD,LOCKNEY,318,FM 3111,318 and FM 3111,8062853330,michael.carter54@gmail.com,John Smith,Install-Water Line,2 weeks
0,2452598243,Normal,2024-01-25T09:45:07-06:00,2024-01-29T09:45:00-06:00,SOUTH PLAINS IRRIGATIONS,FLOYD,FLOYDADA,,CR 270,US 62,8066855667,Texas811,MATT WIDDLE,IRRIGATION REPAIR,24 HOURS
0,2452480741,Emergency,2024-01-24T07:31:35-06:00,2024-01-24T07:30:00-06:00,CITY OF LOCKNEY,FLOYD,LOCKNEY,,W LOCUST ST,SW 2ND,8066522355,Texas811,CITY OF LOCKNEY,EMER-REPAIR WATER MAIN,4 HRS
0,2452476644,Normal,2024-01-24T04:32:54-06:00,2024-01-26T04:30:00-06:00,CAPROCK IRRIGATION SYSTEMS,FLOYD,FLOYDADA,,HWY 207,CR 212,8069838095,terry_caprock@yahoo.com ,YOUNG CHILDREN PART.,Install Pivot ,1
0,2452474792,Normal,2024-01-24T03:33:32-06:00,2024-01-26T03:30:00-06:00,"LIGHTHOUSE ELECTRIC COOP., INC.",FLOYD,SOUTH PLAINS,,FM 689,CR 219,8069832814,johnnyg@lighthouse.coop,LIGHTHOUSE,Replace-Pole,30 DAYS
0,2452471397,Normal,2024-01-24T01:36:16-06:00,2024-01-26T01:45:00-06:00,"LIGHTHOUSE ELECTRIC COOP., INC.",FLOYD,SOUTH PLAINS,,FM 689,CR 219,8069832814,johnnyg@lighthouse.coop,LIGHTHOUSE,Replace-Pole,30 DAYS
0,2452471348,Normal,2024-01-24T01:33:40-06:00,2024-01-26T01:45:00-06:00,"LIGHTHOUSE ELECTRIC COOP., INC.",FLOYD,SOUTH PLAINS,,CR 189,FM 689,8069832814,johnnyg@lighthouse.coop,LIGHTHOUSE,Replace-Pole,30 DAYS
0,2452357570,Normal,2024-01-23T02:56:44-06:00,2024-01-25T03:00:00-06:00,VALLEY AG ELECTRIC,FLOYD,BARWISE,0,CR 27,CR 784,8062921428,Texas811,GREG NOEL ,CONVERTING GAS WELL TO ELECTRIC ,3 HOURS 
0,2452357397,Normal,2024-01-23T02:50:44-06:00,2024-01-25T02:45:00-06:00,VALLEY AG ELECTRIC,FLOYD,BARWISE,0,CR 39,FM 784,8062921428,Texas811,GREG NOEL ,WELL TRENCHING FOR WATER LINE ,3 HOURS 
0,2452357394,Normal,2024-01-23T02:50:43-06:00,2024-01-25T02:45:00-06:00,BROOKS CONSTRUCTION CO INC,FLOYD,FLOYDADA,,CR 319,US-62,4054327547,Texas811,CAPROCK RURAL TELEPHONE,INSTALL FIBER OPTIC,10 DAYS
0,2452251706,Normal,2024-01-22T09:45:08-06:00,2024-01-24T09:45:00-06:00,Atmos Energy,FLOYD,LOCKNEY,,HWY 70,CR 67,8066427334,Texas811,Atmos Energy,Repair-Gas Service Line,2 WEEKS
0,2452247157,Emergency,2024-01-22T06:32:28-06:00,2024-01-22T06:45:00-06:00,Atmos Energy,FLOYD,FLOYDADA,0,CR 39,CR 248,8063638007,robert.rodriguez@atmosenergy.com,ATMOS ENERGY,Emer GAS MAIN LEAK,24 HRS
0,2452245170,Normal,2024-01-22T05:11:16-06:00,2024-01-24T05:15:00-06:00,"Brothers Septic Systems, LLC",FLOYD,LOCKNEY,191,FM 788,FM 35,8067811714,brothersseptic@hotmail.com,Mike Mathis,Install-septic system,2 days
0,2451925382,Normal,2024-01-19T04:16:51-06:00,2024-01-23T18:00:00-06:00,BROOKS CONSTRUCTION CO INC,FLOYD,FLOYDADA,1231,HIGHWAY 70,,4054327547,Texas811,CAPROCK RURAL TELEPHONE,Install-Posts,10 DAYS
0,2451920993,Normal,2024-01-19T01:17:38-06:00,2024-01-23T18:00:00-06:00,"LIGHTHOUSE ELECTRIC COOP., INC.",FLOYD,LOCKNEY,0,CR 67,CR 110,8069832814,johnnyg@lighthouse.coop,lighthouse,Repair-Electric Service Line,14 days
0,2451813514,Normal,2024-01-18T07:11:11-06:00,2024-01-23T07:15:00-06:00,"Lighthouse Electric Cooperative, Inc.",FLOYD,FLOYDADA,,FM 602,US Hwy 62,8069832814,chadb@lighthouse.coop,B&K Farms,Bury-Electric Main,15 days
0,2451791345,Normal,2024-01-17T04:07:25-06:00,2024-01-22T04:00:00-06:00,FLOYD COUNTY PREC 1,FLOYD,FLOYDADA,,CR 212,US 70 ,8067776411,Texas811,FLOYD COUNTY PREC 1,DIGGING PIT ,1 WEEK 
0,2451788274,Normal,2024-01-17T02:48:49-06:00,2024-01-22T03:00:00-06:00,"LIGHTHOUSE ELECTRIC COOP., INC.",FLOYD,FLOYDADA,,CR 151,CR 260,8069832814,johnnyg@lighthouse.coop,LIGHTHOUSE,Repair-Main Electric Line,14 DAYS
0,2451683350,Normal,2024-01-16T10:16:14-06:00,2024-01-18T10:15:00-06:00,Atmos Energy,FLOYD,FLOYDADA,615,s main st,e houston st,8067780174,Texas811,Atmos Energy,Bury-Gas Service,2 weeks
0,2451680298,Update,2024-01-16T07:41:30-06:00,2024-01-18T07:45:30-06:00,Xcel Energy,FLOYD,LOCKNEY,650,COUNTY ROAD 212,COUNTY ROAD 81,5753095456,missy.n.jewkes@xcelenergy.com,Xcel Energy,Setting-Poles,8 hours
0,2451675650,Normal,2024-01-16T04:32:59-06:00,2024-01-18T04:30:00-06:00,ECO-DRIP IRRIGATION,FLOYD,FLOYDADA,,CR 81,Highway 784,8067572120,lorilynshipp@eco-drip.com,Kirby Lewis,Dig.Up-Damaged Water Line,1 month
0,2451565130,No Response,2024-01-15T04:30:04-06:00,2024-01-15T04:30:00-06:00,Caprock Plumbing Heating And Air Conditioning Inc.,FLOYD,LOCKNEY,0,HWY 788,CR 35,8062937302,Texas811,PROPERTY OWNER,PLUMBING REPAIR,1 WEEK
0,2451251727,Normal,2024-01-12T05:12:27-06:00,2024-01-17T05:15:00-06:00,TXDOT,FLOYD,FLOYDADA,,FM-689,SH-207,8062818122,adolfo.chavarria@txdot.gov,TXDOT,Bar ditch grading,two weeks 
0,2451141650,No Response,2024-01-11T08:43:23-06:00,2024-01-11T08:45:00-06:00,BROOKS CONSTRUCTION CO INC,FLOYD,FLOYDADA,0,CR 271,CR 200,4054327547,Texas811,CAPROCK RURAL TELEPHONE,Bury-Fiber Optic Cable,15 DAYS
0,2451141571,No Response,2024-01-11T08:39:47-06:00,2024-01-11T08:45:00-06:00,BROOKS CONSTRUCTION CO INC,FLOYD,FLOYDADA,0,CR 200,FM 28,4054327547,Texas811,CAPROCK RURAL TELEPHONE,Bury-Fiber Optic Cable,15 DAYS
0,2451141510,No Response,2024-01-11T08:36:18-06:00,2024-01-11T08:45:00-06:00,BROOKS CONSTRUCTION CO INC,FLOYD,FLOYDADA,,FM 28,CR 200 ,4054327547,Texas811,TELEPHONE ,Bury-Fiber Optic Cable,15 DAYS 
0,2451140138,Normal,2024-01-11T07:38:28-06:00,2024-01-16T07:45:00-06:00,City of Floydada,FLOYD,FLOYDADA,303,E KENTUCKY ST,8TH ST ,8069832834,Texas811,City of Floydada,RePAIR A WATER LINE ,1 HR 
0,2451029891,Normal,2024-01-10T13:33:51-06:00,2024-01-12T13:30:00-06:00,Bryan Fullingim Farms,FLOYD,Petersburg,0,CR 43,344,8067862308,bffarms@hotmail.com,Installing drip irrigation ,Trenching,3 months
0,2451029069,Normal,2024-01-10T11:29:50-06:00,2024-01-12T11:30:00-06:00,"GOEN IRRIGATION, INC.",FLOYD,SANDHILL,,CR 81,CR 212,8066385174,Goenirrigation@gmail.com,HUGH MILLER,Install-Water Line,1 DAY
0,2451027831,Normal,2024-01-10T09:51:21-06:00,2024-01-12T09:45:00-06:00,Caprock Plumbing Heating And Air Conditioning Inc.,FLOYD,LOCKNEY,0,HWY 788,CR 35,8062937302,Texas811,PROPERTY OWNER,PLUMBING REPAIR,1 WEEK
0,2451023917,Update,2024-01-10T07:03:38-06:00,2024-01-12T07:15:38-06:00,SOUTH PLAINS IRRIGATION INC.,FLOYD,FLOYDADA,318,FM 3111,316 and FM 3111,8062853330,michael.carter54@gmail.com,John Smith,Install-Water Line,2 weeks
0,2451023826,Normal,2024-01-10T06:59:08-06:00,2024-01-12T07:00:00-06:00,SOUTH PLAINS IRRIGATION INC.,FLOYD,LOCKNEY,318,FM 3111,FM 3111 and 318,8062853330,michael.carter54@gmail.com,John Smith,Install-Water Line,2 weeks
0,2451023627,Normal,2024-01-10T06:49:02-06:00,2024-01-12T06:45:00-06:00,SOUTH PLAINS IRRIGATION INC.,FLOYD,LOCKNEY,318,FM 3111,318 and FM 3111,8062853330,michael.carter54@gmail.com,John Smith,Install-Water Line,2 weeks
0,2451017118,Normal,2024-01-10T03:11:37-06:00,2024-01-12T03:15:00-06:00,MDLA INVESTMENTS LLC,FLOYD,FLOYDADA,305,W CROCKETT ST,S 4TH ST,8062927808,Texas811,MDLA INVESTMENTS LLC,REPLACE SEWER LINE,1 DAY
0,2450907626,Normal,2024-01-09T07:43:10-06:00,2024-01-11T07:45:00-06:00,BROOKS CONSTRUCTION CO INC,FLOYD,FLOYDADA,0,CR 271,CR 200,4054327547,Texas811,CAPROCK RURAL TELEPHONE,Bury-Fiber Optic Cable,15 DAYS
0,2450907539,Normal,2024-01-09T07:39:17-06:00,2024-01-11T07:45:00-06:00,BROOKS CONSTRUCTION CO INC,FLOYD,FLOYDADA,0,CR 200,FM 28,4054327547,Texas811,CAPROCK RURAL TELEPHONE,Bury-Fiber Optic Cable,15 DAYS
0,2450890356,Normal,2024-01-08T08:06:21-06:00,2024-01-10T08:15:00-06:00,BROOKS CONSTRUCTION CO INC,FLOYD,FLOYDADA,,FM 28,CR 200 ,4054327547,Texas811,TELEPHONE ,Bury-Fiber Optic Cable,15 DAYS 
0,2450887751,Normal,2024-01-08T06:14:00-06:00,2024-01-10T06:15:00-06:00,Lighthouse Electric Coop.,FLOYD,FLOYDADA,,CR 232,CR 231,8069832814,adrianm@lighthouse.coop,K D farms,Bury-All Utility Services,30 Days
0,2450457881,Normal,2024-01-04T09:12:55-06:00,2024-01-08T09:15:00-06:00,Lighthouse Electric Coop.,FLOYD,PLAINVIEW,,FM 2286,CR EE,8069832814,Texas811,Stukey Harvesting,Bury-All Utility Services,30 Days
0,2450453773,Normal,2024-01-04T05:52:17-06:00,2024-01-08T06:00:00-06:00,Lighthouse Electric Coop.,FLOYD,Dougherty,,Motley St,Garza St,8069832814,adrianm@lighthouse.coop,Denise Pernell,Power Line Construction,30 Days
0,2450450813,Update,2024-01-04T04:10:52-06:00,2024-01-08T04:15:51-06:00,Lighthouse Electric Coop.,FLOYD,Dougherty,,CR 290,CR 271,8069832814,adrianm@lighthouse.coop,Ian McIntosh,Bury-All Utility Services,30 Days
0,2450447822,Normal,2024-01-04T02:35:20-06:00,2024-01-08T02:30:00-06:00,City of Floydada,FLOYD,FLOYDADA,327,W Kentucky St,S 3rd St,8069832834,Texas811,City of Floydada,Sewer Tap,3 hrs
0,2450340817,Normal,2024-01-03T09:26:04-06:00,2024-01-05T09:30:00-06:00,"LIGHTHOUSE ELECTRIC COOP., INC.",FLOYD,FLOYDADA,0,CR 151,CR 280,8069832814,johnnyg@lighthouse.coop,LIGHTHOUSE,Repair-Main Electric Line,14 DAYS
0,2450340734,Normal,2024-01-03T09:22:40-06:00,2024-01-05T09:30:00-06:00,Xcel Energy,FLOYD,LOCKNEY,,CR 119,FM 2286,8062914237,missy.n.jewkes@xcelenergy.com,XCEL ENERGY,Replace-Pole,2 HOURS
0,2450340520,Normal,2024-01-03T09:12:28-06:00,2024-01-05T09:15:00-06:00,Xcel Energy,FLOYD,FLOYDADA,,CR27,FM784,5753095456,logan.s.garner@xcelenergy.com,Xcel Energy,Setting-Poles,4 hours
0,2450336143,Normal,2024-01-03T06:25:34-06:00,2024-01-05T06:30:00-06:00,HOLMES PLUMBING,FLOYD,FLOYDADA,806,W CEDAR ST,MENEFEE ST,8069832251,Texas811,STEVE EMMERT,Replace-Sewer Service,1 DAY
0,2450220944,Normal,2024-01-02T09:09:00-06:00,2024-01-04T09:15:00-06:00,BROOKS CONSTRUCTION CO INC,FLOYD,FLOYDADA,,CR 303,CR 200,4054327547,Texas811,CAP ROCK RURAL TELEPHONE,INSTALL MAIN FIBER OPTIC,10 DAYS
0,2450218783,Normal,2024-01-02T07:57:43-06:00,2024-01-04T07:45:00-06:00,SOUTH PLAINS IRRIGATION INC.,FLOYD,FLOYDADA,318,FM 3111,316 and FM 3111,8062853330,michael.carter54@gmail.com,John Smith,Install-Water Line,2 weeks
0,2450218298,Normal,2024-01-02T07:40:29-06:00,2024-01-04T07:45:00-06:00,Lighthouse Electric Coop.,FLOYD,PLAINVIEW,,FM 2286,CR EE,8069832814,adrianm@lighthouse.coop,Stukey Harvesting,Bury-All Utility Services,30 Days
0,2450217222,Normal,2024-01-02T07:04:14-06:00,2024-01-04T07:00:00-06:00,CAPROCK IRRIGATION SYSTEMS,FLOYD,FLOYDADA,0,CR 57,CR 220,8069838095,terry_caprock@yahoo.com ,Danny Nutt,trenching wire,3 days
0,2450209001,Emergency,2024-01-02T03:04:40-06:00,2024-01-02T03:15:00-06:00,City of Floydada,FLOYD,FLOYDADA,318,W TENNESSEE ST,S 3RD ST ,8069832834,Texas811,City of Floydada,Emergency-Water,2 HRS
