Attachments,Number,Ticket Type,Creation,WorkOn,Excavator,County,City,Address,Street,Intersection,ExcavatorPhone,TakenBy,Work Done For,Nature of Work,Duration
0,2285782409,Normal,2022-12-23T05:26:20-06:00,2022-12-28T05:30:00-06:00,"Earth Builders, LP",HALL,MEMPHIS,,FM-1619,US-287,9406270686,stan.hudson@earthbuilders.net,TxDOT,BRIDGE REPLACEMENT,9 MO
0,2284913982,Normal,2022-12-15T10:35:54-06:00,2022-12-19T10:30:00-06:00,RAY POWELL,HALL,ESTELLINE,,CR K,HWY 287,8062592511,Texas811,RAY POWELL,Other: CLEANING WATER WAY,4 DAYS
0,2284911677,Normal,2022-12-15T08:16:54-06:00,2022-12-19T08:15:00-06:00,Greenlight Gas,HALL,ESTELLINE,,noel ST,maud ST,8062591444,ktrosper99@gmail.com,Greenlight gas,Remove-Gas Service,14 days
0,2284800418,Normal,2022-12-14T10:30:57-06:00,2022-12-16T10:30:00-06:00,SHEPPARD CONCRETE,HALL,MEMPHIS,1022,BOYKIN DR,GRUNDY ST ,8062820906,Texas811,MSCS ,EXCAVATING ,3 MONTHS
0,2284785091,Normal,2022-12-13T10:48:38-06:00,2022-12-15T11:00:00-06:00,CITY OF TURKEY,HALL,TURKEY,800,Houston St,8th ,8064231033,cityofturkey@gmail.com,City of Turkey,Repair-Sewer Service Line,4 hours
0,2284784604,Update,2022-12-13T10:20:27-06:00,2022-12-15T10:30:27-06:00,RICK'S LAWN SPRINKLERS,HALL,MEMPHIS,1004,N 17th St,High St,5804770915,ricksls@sbcglobal.net,Audrie Maddox,Landscaping-Irrigation,2 days
0,2284782497,Normal,2022-12-13T08:25:19-06:00,2022-12-15T08:15:00-06:00,"LIGHTHOUSE ELECTRIC COOP., INC.",HALL,TURKEY,0,CR 2,CR 113,8069832814,johnnyg@lighthouse.coop,LIGHTHOUSE,Repair-Electric Service Line,14 DAYS
0,2284775142,Normal,2022-12-13T03:04:09-06:00,2022-12-15T03:15:00-06:00,Legacy Supportworks,HALL,MEMPHIS,803,S 6th St,W Menden Street,8063183844,lsiamarillo@gmail.com,Charles Ivey,Foundation Repair,2 Days
0,2284671359,Normal,2022-12-12T11:53:40-06:00,2022-12-14T12:00:00-06:00,RICHARDS EXCAVATION LLC,HALL,TELL,,CR Y,CR 27,9405856472,Texas811,MAC ALLMAN,Dirt Work,1 WEEK
0,2284348920,Normal,2022-12-09T09:20:08-06:00,2022-12-14T02:00:00-06:00,RICK'S LAWN SPRINKLERS,HALL,MEMPHIS,1004,N 17th St,High St,5804770915,ricksls@sbcglobal.net,Audrie Maddox,Landscaping-Irrigation,2 days
0,2284345396,Normal,2022-12-09T05:39:08-06:00,2022-12-13T05:45:00-06:00,Atmos Energy,HALL,TURKEY,204,9TH ST,HOUSTON ST,8067780174,Texas811,Atmos Energy,GAS SERVICE INSTALL,2 WEEKS
0,2284340213,Normal,2022-12-09T02:28:51-06:00,2022-12-13T02:30:00-06:00,SANDERS PLUMBING,HALL,TURKEY,204,9TH ST,HOUSTON ST,8069953280,Texas811,COMPANY,Install- GAS LINE,2 DAYS
