Attachments,Number,Ticket Type,Creation,WorkOn,Excavator,County,City,Address,Street,Intersection,ExcavatorPhone,TakenBy,Work Done For,Nature of Work,Duration
0,2256096297,Normal,2022-03-01T00:55:24-06:00,2022-03-04T00:45:00-06:00,RICHARDS EXCAVATION LLC,HALL,MEMPHIS,0,CR D,CR 20,9405856472,Texas811,HEATH GARDEN HIRE,DIRT WORK,10DAYS
0,2256096190,Normal,2022-03-01T00:42:12-06:00,2022-03-04T00:45:00-06:00,RICHARDS EXCAVATION LLC,HALL,MEMPHIS,0,FM 1041,CR E,9405856472,Texas811,ANNE CHAMBERLAIN,DIRT WORK,10DAYS
0,2255980309,Normal,2022-02-28T03:45:36-06:00,2022-03-03T03:45:00-06:00,HOUSLEY,HALL,MEMPHIS,1600,N N BOYKIN DR,DEVILLE DR ,8005662686,kdobbins@hc-inc.com,WINDSTREAM,Bury-Phone Service,ONE DAY
0,2255980216,Normal,2022-02-28T03:42:57-06:00,2022-03-03T03:45:00-06:00,HOUSLEY,HALL,MEMPHIS,1400,N BOYKIN DR,GREENWOOD ST ,8005662686,kdobbins@hc-inc.com,WINDSTREAM,Bury-Phone Service,ONE DAY
0,2255554199,Normal,2022-02-24T11:22:32-06:00,2022-02-28T11:15:00-06:00,Lighthouse Electric Coop.,HALL,MEMPHIS,,CR 21,CR J,8069832814,adrianm@lighthouse.coop,Zach Stone 2,Bury-All Utility Services,45 Days
0,2255554192,Normal,2022-02-24T11:20:14-06:00,2022-02-28T11:15:00-06:00,Lighthouse Electric Coop.,HALL,MEMPHIS,0,CR 21,CR J,8069832814,adrianm@lighthouse.coop,Zach Stone 1,Bury-All Utility Services,45 Days
0,2255552907,Normal,2022-02-24T09:42:41-06:00,2022-02-28T09:45:00-06:00,"Lighthouse Electric Cooperative, Inc.",HALL,ESTELLINE,,Co Rd 23,Co Rd 24,8069832814,chadb@lighthouse.coop,Mike Ferrel Farms,Power Line Construction,20 days
0,2255551608,Normal,2022-02-24T08:21:53-06:00,2022-02-28T08:30:00-06:00,"Lighthouse Electric Cooperative, Inc.",HALL,MEMPHIS,,Co Rd G,Co Rd 22,8069832814,chadb@lighthouse.coop,Lindley Farms,Bury-Electric Main,20 days
0,2255546110,Normal,2022-02-24T03:57:41-06:00,2022-02-28T04:00:00-06:00,"B-C Walker, Inc. ",HALL,MEMPHIS,5801,US-287,CR G,4054541487,LKMATTHEWS02@GMAIL.COM,Structural Components,Dig Up-See Additional Information,2 days
0,2255428640,Update,2022-02-23T02:24:33-06:00,2022-02-25T02:30:33-06:00,L.A. Fuller & Son's,HALL,NEWLIN,6296,US-287,FM 1619,8063736049,weldon.campbell@fullerandsons.com,TXDOT,Install-Parking Lot/Pavement,1 MO
0,2255428626,Update,2022-02-23T02:24:00-06:00,2022-02-25T02:30:00-06:00,L.A. Fuller & Son's,HALL,Newlin,0,US 287,FM 1619,8063736049,weldon.campbell@fullerandsons.com,Texas Department of Transportation,Install-Parking Lot/Pavement,1 Month
0,2255428600,Update,2022-02-23T02:23:10-06:00,2022-02-25T02:30:10-06:00,L.A. Fuller & Son's,HALL,ESTELLINE,,FM658,Hwy 287,8063736049,weldon.campbell@fullerandsons.com,Texas Department of Transportation,Install-Parking Lot/Pavement,3 Weeks
0,2255325419,Normal,2022-02-22T12:03:24-06:00,2022-02-24T12:00:00-06:00,"STRUCTURAL COMPONENTS, LLC",HALL,MEMPHIS,5801,US-287,CR G,3039184134,reffrein@structuralcomponents.net,ATC - 92100,Other: See Additional Information,1-2 days
0,2255317504,Emergency,2022-02-22T05:48:10-06:00,2022-02-22T05:45:00-06:00,SANDERS PLUMBING HEATING & AIR CONDITIONING,HALL,TURKEY,818,BELL AVE,9TH ST,8069953280,Texas811,ATMOS,EMERGENCY- Install GAS LINE,2 DAYS
